"","YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmin_source","Tmax_source"
"6005",20060610,2006-06-10 12:00:00,"2006-06-10 12:00:00",2006,6,10,9,24,17.778,0,NA,NA
"6006",20060611,2006-06-11 12:00:00,"2006-06-11 12:00:00",2006,6,11,12,23,17.833,0,NA,NA
"6007",20060612,2006-06-12 12:00:00,"2006-06-12 12:00:00",2006,6,12,12,26,19.667,0,NA,NA
"6008",20060613,2006-06-13 12:00:00,"2006-06-13 12:00:00",2006,6,13,12,29,21.111,0,NA,NA
"6009",20060614,2006-06-14 12:00:00,"2006-06-14 12:00:00",2006,6,14,13,30,22.444,0,NA,NA
"6010",20060615,2006-06-15 12:00:00,"2006-06-15 12:00:00",2006,6,15,15,29,22.444,0,NA,NA
"6011",20060616,2006-06-16 12:00:00,"2006-06-16 12:00:00",2006,6,16,16,28,22,0,NA,NA
"6012",20060617,2006-06-17 12:00:00,"2006-06-17 12:00:00",2006,6,17,14,25,19.944,0,NA,NA
"6013",20060618,2006-06-18 12:00:00,"2006-06-18 12:00:00",2006,6,18,14,30,22.889,0,NA,NA
"6014",20060619,2006-06-19 12:00:00,"2006-06-19 12:00:00",2006,6,19,17,28,22.611,NA,NA,NA
"6015",20060620,2006-06-20 12:00:00,"2006-06-20 12:00:00",2006,6,20,15,29,21.778,0,NA,NA
"6016",20060621,2006-06-21 12:00:00,"2006-06-21 12:00:00",2006,6,21,17,27,22.389,0,NA,NA
"6017",20060622,2006-06-22 12:00:00,"2006-06-22 12:00:00",2006,6,22,15,22,18.611,NA,NA,NA
"6018",20060623,2006-06-23 12:00:00,"2006-06-23 12:00:00",2006,6,23,14,22,18.389,0,NA,NA
"6019",20060624,2006-06-24 12:00:00,"2006-06-24 12:00:00",2006,6,24,13,29,22.167,0,NA,NA
"6020",20060625,2006-06-25 12:00:00,"2006-06-25 12:00:00",2006,6,25,18,32,24.056,NA,NA,NA
"6021",20060626,2006-06-26 12:00:00,"2006-06-26 12:00:00",2006,6,26,17,27,21.556,NA,NA,NA
"6022",20060627,2006-06-27 12:00:00,"2006-06-27 12:00:00",2006,6,27,15,27,20.889,NA,NA,NA
"6023",20060628,2006-06-28 12:00:00,"2006-06-28 12:00:00",2006,6,28,17,24,19.944,NA,NA,NA
"6024",20060629,2006-06-29 12:00:00,"2006-06-29 12:00:00",2006,6,29,16,25,20.444,0,NA,NA
"6025",20060630,2006-06-30 12:00:00,"2006-06-30 12:00:00",2006,6,30,14,26,20.333,0,NA,NA
"6026",20060701,2006-07-01 12:00:00,"2006-07-01 12:00:00",2006,7,1,14,26,20.278,0,NA,NA
"6027",20060702,2006-07-02 12:00:00,"2006-07-02 12:00:00",2006,7,2,14,27,20.722,0,NA,NA
"6028",20060703,2006-07-03 12:00:00,"2006-07-03 12:00:00",2006,7,3,14,28,21.722,0,NA,NA
"6029",20060704,2006-07-04 12:00:00,"2006-07-04 12:00:00",2006,7,4,16,30,23.944,0,NA,NA
"6030",20060705,2006-07-05 12:00:00,"2006-07-05 12:00:00",2006,7,5,17,32,24.333,NA,NA,NA
"6031",20060706,2006-07-06 12:00:00,"2006-07-06 12:00:00",2006,7,6,16,26,20,NA,NA,NA
"6032",20060707,2006-07-07 12:00:00,"2006-07-07 12:00:00",2006,7,7,17,22,18.444,NA,NA,NA
"6033",20060708,2006-07-08 12:00:00,"2006-07-08 12:00:00",2006,7,8,16,24,19.278,NA,NA,NA
"6034",20060709,2006-07-09 12:00:00,"2006-07-09 12:00:00",2006,7,9,14,28,21.611,0,NA,NA
"6035",20060710,2006-07-10 12:00:00,"2006-07-10 12:00:00",2006,7,10,18,27,22.5,0,NA,NA
"6036",20060711,2006-07-11 12:00:00,"2006-07-11 12:00:00",2006,7,11,17,30,24.222,0,NA,NA
"6037",20060712,2006-07-12 12:00:00,"2006-07-12 12:00:00",2006,7,12,18,29,24.056,0,NA,NA
"6038",20060713,2006-07-13 12:00:00,"2006-07-13 12:00:00",2006,7,13,18,30,22.944,NA,NA,NA
"6039",20060714,2006-07-14 12:00:00,"2006-07-14 12:00:00",2006,7,14,18,28,22.889,0,NA,NA
"6040",20060715,2006-07-15 12:00:00,"2006-07-15 12:00:00",2006,7,15,15,26,20.778,0,NA,NA
"6041",20060716,2006-07-16 12:00:00,"2006-07-16 12:00:00",2006,7,16,14,27,20.889,0,NA,NA
"6042",20060717,2006-07-17 12:00:00,"2006-07-17 12:00:00",2006,7,17,14,28,21.5,0,NA,NA
"6043",20060718,2006-07-18 12:00:00,"2006-07-18 12:00:00",2006,7,18,14,30,22.833,0,NA,NA
"6044",20060719,2006-07-19 12:00:00,"2006-07-19 12:00:00",2006,7,19,14,32,24.167,0,NA,NA
"6045",20060720,2006-07-20 12:00:00,"2006-07-20 12:00:00",2006,7,20,15,34,24.611,NA,NA,NA
"6046",20060721,2006-07-21 12:00:00,"2006-07-21 12:00:00",2006,7,21,18,31,24.111,NA,NA,NA
"6047",20060722,2006-07-22 12:00:00,"2006-07-22 12:00:00",2006,7,22,18,33,23.778,NA,NA,NA
"6048",20060723,2006-07-23 12:00:00,"2006-07-23 12:00:00",2006,7,23,18,29,23.944,0,NA,NA
"6049",20060724,2006-07-24 12:00:00,"2006-07-24 12:00:00",2006,7,24,17,32,25.222,0,NA,NA
"6050",20060725,2006-07-25 12:00:00,"2006-07-25 12:00:00",2006,7,25,18,33,26.5,0,NA,NA
"6051",20060726,2006-07-26 12:00:00,"2006-07-26 12:00:00",2006,7,26,19,34,25.944,0,NA,NA
"6052",20060727,2006-07-27 12:00:00,"2006-07-27 12:00:00",2006,7,27,17,33,23.444,NA,NA,NA
"6053",20060728,2006-07-28 12:00:00,"2006-07-28 12:00:00",2006,7,28,18,29,23.722,NA,NA,NA
"6054",20060729,2006-07-29 12:00:00,"2006-07-29 12:00:00",2006,7,29,18,28,21.944,NA,NA,NA
"6055",20060730,2006-07-30 12:00:00,"2006-07-30 12:00:00",2006,7,30,17,29,23.222,NA,NA,NA
"6056",20060731,2006-07-31 12:00:00,"2006-07-31 12:00:00",2006,7,31,18,26,20.889,NA,NA,NA
"6057",20060801,2006-08-01 12:00:00,"2006-08-01 12:00:00",2006,8,1,16,21,18.389,NA,NA,NA
"6058",20060802,2006-08-02 12:00:00,"2006-08-02 12:00:00",2006,8,2,14,23,18,NA,NA,NA
"6059",20060803,2006-08-03 12:00:00,"2006-08-03 12:00:00",2006,8,3,12,18,14.5,NA,NA,NA
"6060",20060804,2006-08-04 12:00:00,"2006-08-04 12:00:00",2006,8,4,11,20,14.778,NA,NA,NA
"6061",20060805,2006-08-05 12:00:00,"2006-08-05 12:00:00",2006,8,5,12,21,16.167,NA,NA,NA
"6062",20060806,2006-08-06 12:00:00,"2006-08-06 12:00:00",2006,8,6,14,21,16.556,NA,NA,NA
"6063",20060807,2006-08-07 12:00:00,"2006-08-07 12:00:00",2006,8,7,15,24,19.056,NA,NA,NA
"6064",20060808,2006-08-08 12:00:00,"2006-08-08 12:00:00",2006,8,8,12,20,16.278,NA,NA,NA
"6065",20060809,2006-08-09 12:00:00,"2006-08-09 12:00:00",2006,8,9,10,21,16.111,0,NA,NA
"6066",20060810,2006-08-10 12:00:00,"2006-08-10 12:00:00",2006,8,10,13,17,14.722,NA,NA,NA
"6067",20060811,2006-08-11 12:00:00,"2006-08-11 12:00:00",2006,8,11,11,17,13.222,NA,NA,NA
"6068",20060812,2006-08-12 12:00:00,"2006-08-12 12:00:00",2006,8,12,10,16,12.611,NA,NA,NA
"6069",20060813,2006-08-13 12:00:00,"2006-08-13 12:00:00",2006,8,13,11,15,12.833,NA,NA,NA
"6070",20060814,2006-08-14 12:00:00,"2006-08-14 12:00:00",2006,8,14,12,17,13.778,NA,NA,NA
"6071",20060815,2006-08-15 12:00:00,"2006-08-15 12:00:00",2006,8,15,13,20,16.056,NA,NA,NA
"6072",20060816,2006-08-16 12:00:00,"2006-08-16 12:00:00",2006,8,16,12,22,16.444,NA,NA,NA
"6073",20060817,2006-08-17 12:00:00,"2006-08-17 12:00:00",2006,8,17,14,26,19.889,0,NA,NA
"6074",20060818,2006-08-18 12:00:00,"2006-08-18 12:00:00",2006,8,18,14,24,18.667,NA,NA,NA
"6075",20060819,2006-08-19 12:00:00,"2006-08-19 12:00:00",2006,8,19,12,26,18.833,NA,NA,NA
"6076",20060820,2006-08-20 12:00:00,"2006-08-20 12:00:00",2006,8,20,14,21,17.722,NA,NA,NA
"6077",20060821,2006-08-21 12:00:00,"2006-08-21 12:00:00",2006,8,21,13,20,16.444,NA,NA,NA
"6078",20060822,2006-08-22 12:00:00,"2006-08-22 12:00:00",2006,8,22,13,18,15.778,NA,NA,NA
"6079",20060823,2006-08-23 12:00:00,"2006-08-23 12:00:00",2006,8,23,10,22,16.222,0,NA,NA
"6080",20060824,2006-08-24 12:00:00,"2006-08-24 12:00:00",2006,8,24,12,22,15.667,NA,NA,NA
"6081",20060825,2006-08-25 12:00:00,"2006-08-25 12:00:00",2006,8,25,11,17,14.444,NA,NA,NA
"6082",20060826,2006-08-26 12:00:00,"2006-08-26 12:00:00",2006,8,26,13,21,16.444,NA,NA,NA
"6083",20060827,2006-08-27 12:00:00,"2006-08-27 12:00:00",2006,8,27,12,19,15.611,NA,NA,NA
"6084",20060828,2006-08-28 12:00:00,"2006-08-28 12:00:00",2006,8,28,11,17,13.111,NA,NA,NA
"6085",20060829,2006-08-29 12:00:00,"2006-08-29 12:00:00",2006,8,29,8,14,11.278,NA,NA,NA
"6086",20060830,2006-08-30 12:00:00,"2006-08-30 12:00:00",2006,8,30,9,17,12.444,NA,NA,NA
"6087",20060831,2006-08-31 12:00:00,"2006-08-31 12:00:00",2006,8,31,7,20,13.722,0,NA,NA
"6088",20060901,2006-09-01 12:00:00,"2006-09-01 12:00:00",2006,9,1,7,23,15.667,0,NA,NA
"6089",20060902,2006-09-02 12:00:00,"2006-09-02 12:00:00",2006,9,2,12,26,19.222,0,NA,NA
"6090",20060903,2006-09-03 12:00:00,"2006-09-03 12:00:00",2006,9,3,16,24,20.444,NA,NA,NA
"6091",20060904,2006-09-04 12:00:00,"2006-09-04 12:00:00",2006,9,4,17,26,21.833,NA,NA,NA
"6092",20060905,2006-09-05 12:00:00,"2006-09-05 12:00:00",2006,9,5,15,24,19.722,0,NA,NA
"6093",20060906,2006-09-06 12:00:00,"2006-09-06 12:00:00",2006,9,6,13,24,18.667,0,NA,NA
"6094",20060907,2006-09-07 12:00:00,"2006-09-07 12:00:00",2006,9,7,13,28,20.111,NA,NA,NA
"6095",20060908,2006-09-08 12:00:00,"2006-09-08 12:00:00",2006,9,8,10,19,14.444,0,NA,NA
"6096",20060909,2006-09-09 12:00:00,"2006-09-09 12:00:00",2006,9,9,7,22,14.722,0,NA,NA
"6097",20060910,2006-09-10 12:00:00,"2006-09-10 12:00:00",2006,9,10,9,26,17.278,0,NA,NA
"6098",20060911,2006-09-11 12:00:00,"2006-09-11 12:00:00",2006,9,11,14,28,20.222,NA,NA,NA
"6099",20060912,2006-09-12 12:00:00,"2006-09-12 12:00:00",2006,9,12,13,27,19.944,0,NA,NA
"6100",20060913,2006-09-13 12:00:00,"2006-09-13 12:00:00",2006,9,13,13,27,19.333,0,NA,NA
"6101",20060914,2006-09-14 12:00:00,"2006-09-14 12:00:00",2006,9,14,13,27,19.667,0,NA,NA
"6102",20060915,2006-09-15 12:00:00,"2006-09-15 12:00:00",2006,9,15,14,21,17.278,NA,NA,NA
"6103",20060916,2006-09-16 12:00:00,"2006-09-16 12:00:00",2006,9,16,12,21,16.5,NA,NA,NA
"6104",20060917,2006-09-17 12:00:00,"2006-09-17 12:00:00",2006,9,17,16,21,17.556,NA,NA,NA
"6105",20060918,2006-09-18 12:00:00,"2006-09-18 12:00:00",2006,9,18,15,18,16.444,NA,NA,NA
"6106",20060919,2006-09-19 12:00:00,"2006-09-19 12:00:00",2006,9,19,14,20,16.333,NA,NA,NA
"6107",20060920,2006-09-20 12:00:00,"2006-09-20 12:00:00",2006,9,20,12,22,16.611,NA,NA,NA
"6108",20060921,2006-09-21 12:00:00,"2006-09-21 12:00:00",2006,9,21,10,25,16.833,0,NA,NA
"6109",20060922,2006-09-22 12:00:00,"2006-09-22 12:00:00",2006,9,22,9,25,16.667,0,NA,NA
"6110",20060923,2006-09-23 12:00:00,"2006-09-23 12:00:00",2006,9,23,12,24,16.778,0,NA,NA
"6111",20060924,2006-09-24 12:00:00,"2006-09-24 12:00:00",2006,9,24,11,24,17.278,0,NA,NA
"6112",20060925,2006-09-25 12:00:00,"2006-09-25 12:00:00",2006,9,25,13,20,15.889,NA,NA,NA
"6113",20060926,2006-09-26 12:00:00,"2006-09-26 12:00:00",2006,9,26,13,16,14.556,NA,NA,NA
"6114",20060927,2006-09-27 12:00:00,"2006-09-27 12:00:00",2006,9,27,11,18,14.611,0,NA,NA
"6115",20060928,2006-09-28 12:00:00,"2006-09-28 12:00:00",2006,9,28,9,19,13.111,0,NA,NA
"6116",20060929,2006-09-29 12:00:00,"2006-09-29 12:00:00",2006,9,29,9,20,14.722,0,NA,NA
"6117",20060930,2006-09-30 12:00:00,"2006-09-30 12:00:00",2006,9,30,12,22,17,NA,NA,NA
"6118",20061001,2006-10-01 12:00:00,"2006-10-01 12:00:00",2006,10,1,14,19,16.778,NA,NA,NA
"6119",20061002,2006-10-02 12:00:00,"2006-10-02 12:00:00",2006,10,2,12,18,15,NA,NA,NA
"6120",20061003,2006-10-03 12:00:00,"2006-10-03 12:00:00",2006,10,3,10,17,13.667,NA,NA,NA
"6121",20061004,2006-10-04 12:00:00,"2006-10-04 12:00:00",2006,10,4,8,16,11.278,NA,NA,NA
"6122",20061005,2006-10-05 12:00:00,"2006-10-05 12:00:00",2006,10,5,8,16,11.5,NA,NA,NA
"6123",20061006,2006-10-06 12:00:00,"2006-10-06 12:00:00",2006,10,6,10,17,13.556,NA,NA,NA
"6124",20061007,2006-10-07 12:00:00,"2006-10-07 12:00:00",2006,10,7,7,17,12.389,NA,NA,NA
"6125",20061008,2006-10-08 12:00:00,"2006-10-08 12:00:00",2006,10,8,3,17,9.5,0,NA,NA
"6126",20061009,2006-10-09 12:00:00,"2006-10-09 12:00:00",2006,10,9,4,22,12.167,0,NA,NA
"6127",20061010,2006-10-10 12:00:00,"2006-10-10 12:00:00",2006,10,10,6,20,12.778,0,NA,NA
"6128",20061011,2006-10-11 12:00:00,"2006-10-11 12:00:00",2006,10,11,6,20,12.889,0,NA,NA
"6129",20061012,2006-10-12 12:00:00,"2006-10-12 12:00:00",2006,10,12,9,21,13.611,0,NA,NA
"6130",20061013,2006-10-13 12:00:00,"2006-10-13 12:00:00",2006,10,13,11,18,14.444,0,NA,NA
"6131",20061014,2006-10-14 12:00:00,"2006-10-14 12:00:00",2006,10,14,9,17,13.778,NA,NA,NA
"6132",20061015,2006-10-15 12:00:00,"2006-10-15 12:00:00",2006,10,15,6,17,10.722,0,NA,NA
"6133",20061016,2006-10-16 12:00:00,"2006-10-16 12:00:00",2006,10,16,3,13,8.333,0,NA,NA
"6134",20061017,2006-10-17 12:00:00,"2006-10-17 12:00:00",2006,10,17,2,14,7.222,0,NA,NA
"6135",20061018,2006-10-18 12:00:00,"2006-10-18 12:00:00",2006,10,18,1,17,8.889,0,NA,NA
"6136",20061019,2006-10-19 12:00:00,"2006-10-19 12:00:00",2006,10,19,9,19,13.056,0,NA,NA
"6137",20061020,2006-10-20 12:00:00,"2006-10-20 12:00:00",2006,10,20,9,20,14.111,NA,NA,NA
"6138",20061021,2006-10-21 12:00:00,"2006-10-21 12:00:00",2006,10,21,11,17,13.944,NA,NA,NA
"6139",20061022,2006-10-22 12:00:00,"2006-10-22 12:00:00",2006,10,22,10,20,14.722,NA,NA,NA
"6140",20061023,2006-10-23 12:00:00,"2006-10-23 12:00:00",2006,10,23,12,17,14.667,NA,NA,NA
"6141",20061024,2006-10-24 12:00:00,"2006-10-24 12:00:00",2006,10,24,9,17,14.444,NA,NA,NA
"6142",20061025,2006-10-25 12:00:00,"2006-10-25 12:00:00",2006,10,25,5,16,10.278,0,NA,NA
"6143",20061026,2006-10-26 12:00:00,"2006-10-26 12:00:00",2006,10,26,6,23,14.056,0,NA,NA
"6144",20061027,2006-10-27 12:00:00,"2006-10-27 12:00:00",2006,10,27,11,20,15.5,NA,NA,NA
"6145",20061028,2006-10-28 12:00:00,"2006-10-28 12:00:00",2006,10,28,11,18,14.778,NA,NA,NA
"6146",20061029,2006-10-29 12:00:00,"2006-10-29 12:00:00",2006,10,29,9,17,14.111,NA,NA,NA
"6147",20061030,2006-10-30 12:00:00,"2006-10-30 12:00:00",2006,10,30,5,15,9.222,0,NA,NA
"6148",20061031,2006-10-31 12:00:00,"2006-10-31 12:00:00",2006,10,31,3,17,10.389,NA,NA,NA
"6149",20061101,2006-11-01 12:00:00,"2006-11-01 12:00:00",2006,11,1,3,11,7.056,NA,NA,NA
"6150",20061102,2006-11-02 12:00:00,"2006-11-02 12:00:00",2006,11,2,-1,6,2.889,NA,NA,NA
"6151",20061103,2006-11-03 12:00:00,"2006-11-03 12:00:00",2006,11,3,1,7,3.444,NA,NA,NA
"6152",20061104,2006-11-04 12:00:00,"2006-11-04 12:00:00",2006,11,4,2,7,4,NA,NA,NA
"6153",20061105,2006-11-05 12:00:00,"2006-11-05 12:00:00",2006,11,5,2,11,6.167,0,NA,NA
"6154",20061106,2006-11-06 12:00:00,"2006-11-06 12:00:00",2006,11,6,1,10,6.444,0,NA,NA
"6155",20061107,2006-11-07 12:00:00,"2006-11-07 12:00:00",2006,11,7,-2,13,4.167,0,NA,NA
"6156",20061108,2006-11-08 12:00:00,"2006-11-08 12:00:00",2006,11,8,0,14,8.167,0,NA,NA
"6157",20061109,2006-11-09 12:00:00,"2006-11-09 12:00:00",2006,11,9,4,13,10.167,NA,NA,NA
"6158",20061110,2006-11-10 12:00:00,"2006-11-10 12:00:00",2006,11,10,0,9,3.722,0,NA,NA
"6159",20061111,2006-11-11 12:00:00,"2006-11-11 12:00:00",2006,11,11,-2,10,5.389,NA,NA,NA
"6160",20061112,2006-11-12 12:00:00,"2006-11-12 12:00:00",2006,11,12,6,9,7,NA,NA,NA
"6161",20061113,2006-11-13 12:00:00,"2006-11-13 12:00:00",2006,11,13,5,10,7.778,NA,NA,NA
"6162",20061114,2006-11-14 12:00:00,"2006-11-14 12:00:00",2006,11,14,10,14,11.944,NA,NA,NA
"6163",20061115,2006-11-15 12:00:00,"2006-11-15 12:00:00",2006,11,15,6,18,12.389,0,NA,NA
"6164",20061116,2006-11-16 12:00:00,"2006-11-16 12:00:00",2006,11,16,3,16,9.278,0,NA,NA
"6165",20061117,2006-11-17 12:00:00,"2006-11-17 12:00:00",2006,11,17,9,14,11.222,NA,NA,NA
"6166",20061118,2006-11-18 12:00:00,"2006-11-18 12:00:00",2006,11,18,3,14,9.778,NA,NA,NA
"6167",20061119,2006-11-19 12:00:00,"2006-11-19 12:00:00",2006,11,19,1,12,7.222,NA,NA,NA
"6168",20061120,2006-11-20 12:00:00,"2006-11-20 12:00:00",2006,11,20,4,9,6.389,NA,NA,NA
"6169",20061121,2006-11-21 12:00:00,"2006-11-21 12:00:00",2006,11,21,6,12,7.889,NA,NA,NA
"6170",20061122,2006-11-22 12:00:00,"2006-11-22 12:00:00",2006,11,22,1,6,4.556,NA,NA,NA
"6171",20061123,2006-11-23 12:00:00,"2006-11-23 12:00:00",2006,11,23,2,13,8.333,NA,NA,NA
"6172",20061124,2006-11-24 12:00:00,"2006-11-24 12:00:00",2006,11,24,8,16,11.611,0,NA,NA
"6173",20061125,2006-11-25 12:00:00,"2006-11-25 12:00:00",2006,11,25,6,13,10.111,0,NA,NA
"6174",20061126,2006-11-26 12:00:00,"2006-11-26 12:00:00",2006,11,26,5,14,9.278,0,NA,NA
"6175",20061127,2006-11-27 12:00:00,"2006-11-27 12:00:00",2006,11,27,1,13,6.111,0,NA,NA
"6176",20061128,2006-11-28 12:00:00,"2006-11-28 12:00:00",2006,11,28,1,10,4.056,0,NA,NA
"6177",20061129,2006-11-29 12:00:00,"2006-11-29 12:00:00",2006,11,29,1,9,5.222,NA,NA,NA
"6178",20061130,2006-11-30 12:00:00,"2006-11-30 12:00:00",2006,11,30,6,9,7.167,0,NA,NA
"6179",20061201,2006-12-01 12:00:00,"2006-12-01 12:00:00",2006,12,1,2,10,5.278,0,NA,NA
"6180",20061202,2006-12-02 12:00:00,"2006-12-02 12:00:00",2006,12,2,-2,10,3.944,0,NA,NA
"6181",20061203,2006-12-03 12:00:00,"2006-12-03 12:00:00",2006,12,3,4,15,9.611,NA,NA,NA
"6182",20061204,2006-12-04 12:00:00,"2006-12-04 12:00:00",2006,12,4,6,12,8.778,NA,NA,NA
"6183",20061205,2006-12-05 12:00:00,"2006-12-05 12:00:00",2006,12,5,8,15,12.611,NA,NA,NA
"6184",20061206,2006-12-06 12:00:00,"2006-12-06 12:00:00",2006,12,6,7,13,9,NA,NA,NA
"6185",20061207,2006-12-07 12:00:00,"2006-12-07 12:00:00",2006,12,7,3,9,6.389,0,NA,NA
"6186",20061208,2006-12-08 12:00:00,"2006-12-08 12:00:00",2006,12,8,2,14,7.556,NA,NA,NA
"6187",20061209,2006-12-09 12:00:00,"2006-12-09 12:00:00",2006,12,9,3,7,5.278,NA,NA,NA
"6188",20061210,2006-12-10 12:00:00,"2006-12-10 12:00:00",2006,12,10,-2,6,2.944,NA,NA,NA
"6189",20061211,2006-12-11 12:00:00,"2006-12-11 12:00:00",2006,12,11,-2,6,1.722,NA,NA,NA
"6190",20061212,2006-12-12 12:00:00,"2006-12-12 12:00:00",2006,12,12,3,8,5.444,NA,NA,NA
"6191",20061213,2006-12-13 12:00:00,"2006-12-13 12:00:00",2006,12,13,0,10,4.722,0,NA,NA
"6192",20061214,2006-12-14 12:00:00,"2006-12-14 12:00:00",2006,12,14,-1,9,2.611,0,NA,NA
"6193",20061215,2006-12-15 12:00:00,"2006-12-15 12:00:00",2006,12,15,-2,8,1.389,0,NA,NA
"6194",20061216,2006-12-16 12:00:00,"2006-12-16 12:00:00",2006,12,16,-2,13,5.5,NA,NA,NA
"6195",20061217,2006-12-17 12:00:00,"2006-12-17 12:00:00",2006,12,17,0,9,4.222,NA,NA,NA
"6196",20061218,2006-12-18 12:00:00,"2006-12-18 12:00:00",2006,12,18,1,4,2.222,NA,NA,NA
"6197",20061219,2006-12-19 12:00:00,"2006-12-19 12:00:00",2006,12,19,1,3,1.944,0,NA,NA
"6198",20061220,2006-12-20 12:00:00,"2006-12-20 12:00:00",2006,12,20,-2,5,1.389,0,NA,NA
"6199",20061221,2006-12-21 12:00:00,"2006-12-21 12:00:00",2006,12,21,0,6,2.278,NA,NA,NA
"6200",20061222,2006-12-22 12:00:00,"2006-12-22 12:00:00",2006,12,22,-1,5,1.444,0,NA,NA
"6201",20061223,2006-12-23 12:00:00,"2006-12-23 12:00:00",2006,12,23,-3,4,0.278,0,NA,NA
"6202",20061224,2006-12-24 12:00:00,"2006-12-24 12:00:00",2006,12,24,-4,-1,-2.167,0,NA,NA
"6203",20061225,2006-12-25 12:00:00,"2006-12-25 12:00:00",2006,12,25,-3,-1,-1.889,0,NA,NA
"6204",20061226,2006-12-26 12:00:00,"2006-12-26 12:00:00",2006,12,26,-4,2,-0.889,0,NA,NA
"6205",20061227,2006-12-27 12:00:00,"2006-12-27 12:00:00",2006,12,27,-6,2,-2.944,0,NA,NA
"6206",20061228,2006-12-28 12:00:00,"2006-12-28 12:00:00",2006,12,28,-4,1,-1.556,NA,NA,NA
"6207",20061229,2006-12-29 12:00:00,"2006-12-29 12:00:00",2006,12,29,-1,7,2.111,0,NA,NA
"6208",20061230,2006-12-30 12:00:00,"2006-12-30 12:00:00",2006,12,30,-4,10,1.833,NA,NA,NA
"6209",20061231,2006-12-31 12:00:00,"2006-12-31 12:00:00",2006,12,31,7,13,10.056,NA,NA,NA
"6210",20070101,2007-01-01 12:00:00,"2007-01-01 12:00:00",2007,1,1,1,14,8.722,NA,NA,NA
"6211",20070102,2007-01-02 12:00:00,"2007-01-02 12:00:00",2007,1,2,1,5,3.167,NA,NA,NA
"6212",20070103,2007-01-03 12:00:00,"2007-01-03 12:00:00",2007,1,3,3,6,4.333,NA,NA,NA
"6213",20070104,2007-01-04 12:00:00,"2007-01-04 12:00:00",2007,1,4,4,8,5.944,NA,NA,NA
"6214",20070105,2007-01-05 12:00:00,"2007-01-05 12:00:00",2007,1,5,5,7,6.056,NA,NA,NA
"6215",20070106,2007-01-06 12:00:00,"2007-01-06 12:00:00",2007,1,6,7,10,8.556,NA,NA,NA
"6216",20070107,2007-01-07 12:00:00,"2007-01-07 12:00:00",2007,1,7,1,10,6.778,NA,NA,NA
"6217",20070108,2007-01-08 12:00:00,"2007-01-08 12:00:00",2007,1,8,1,11,7.167,NA,NA,NA
"6218",20070109,2007-01-09 12:00:00,"2007-01-09 12:00:00",2007,1,9,9,14,11.167,NA,NA,NA
"6219",20070110,2007-01-10 12:00:00,"2007-01-10 12:00:00",2007,1,10,6,15,10.667,NA,NA,NA
"6220",20070111,2007-01-11 12:00:00,"2007-01-11 12:00:00",2007,1,11,3,10,7.889,NA,NA,NA
"6221",20070112,2007-01-12 12:00:00,"2007-01-12 12:00:00",2007,1,12,6,9,8.111,NA,NA,NA
"6222",20070113,2007-01-13 12:00:00,"2007-01-13 12:00:00",2007,1,13,4,13,9.111,0,NA,NA
"6223",20070114,2007-01-14 12:00:00,"2007-01-14 12:00:00",2007,1,14,-1,10,6.5,NA,NA,NA
"6224",20070115,2007-01-15 12:00:00,"2007-01-15 12:00:00",2007,1,15,-3,3,-0.778,0,NA,NA
"6225",20070116,2007-01-16 12:00:00,"2007-01-16 12:00:00",2007,1,16,-3,7,1.167,NA,NA,NA
"6226",20070117,2007-01-17 12:00:00,"2007-01-17 12:00:00",2007,1,17,5,12,9.278,NA,NA,NA
"6227",20070118,2007-01-18 12:00:00,"2007-01-18 12:00:00",2007,1,18,10,14,12.167,NA,NA,NA
"6228",20070119,2007-01-19 12:00:00,"2007-01-19 12:00:00",2007,1,19,10,14,12.111,NA,NA,NA
"6229",20070120,2007-01-20 12:00:00,"2007-01-20 12:00:00",2007,1,20,9,13,12.167,NA,NA,NA
"6230",20070121,2007-01-21 12:00:00,"2007-01-21 12:00:00",2007,1,21,1,8,5.833,NA,NA,NA
"6231",20070122,2007-01-22 12:00:00,"2007-01-22 12:00:00",2007,1,22,0,5,3,NA,NA,NA
"6232",20070123,2007-01-23 12:00:00,"2007-01-23 12:00:00",2007,1,23,-5,3,-1.222,NA,NA,NA
"6233",20070124,2007-01-24 12:00:00,"2007-01-24 12:00:00",2007,1,24,-7,-5,-5.222,NA,NA,NA
"6234",20070125,2007-01-25 12:00:00,"2007-01-25 12:00:00",2007,1,25,-8,-2,-4.889,NA,NA,NA
"6235",20070126,2007-01-26 12:00:00,"2007-01-26 12:00:00",2007,1,26,-10,-4,-5.889,NA,NA,NA
"6236",20070127,2007-01-27 12:00:00,"2007-01-27 12:00:00",2007,1,27,-4,2,-0.611,NA,NA,NA
"6237",20070128,2007-01-28 12:00:00,"2007-01-28 12:00:00",2007,1,28,1,4,2.556,NA,NA,NA
"6238",20070129,2007-01-29 12:00:00,"2007-01-29 12:00:00",2007,1,29,2,4,3.111,NA,NA,NA
"6239",20070130,2007-01-30 12:00:00,"2007-01-30 12:00:00",2007,1,30,2,6,3.889,0,NA,NA
"6240",20070131,2007-01-31 12:00:00,"2007-01-31 12:00:00",2007,1,31,2,5,3.333,0,NA,NA
"6241",20070201,2007-02-01 12:00:00,"2007-02-01 12:00:00",2007,2,1,2,5,3.444,NA,NA,NA
