"","YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
"10112",20000907,2000-09-07 12:00:00,2000-09-07 12:00:00,2000,9,7,13.0218332635107,17.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10113",20000908,2000-09-08 12:00:00,2000-09-08 12:00:00,2000,9,8,13.5218332635107,22.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10114",20000909,2000-09-09 12:00:00,2000-09-09 12:00:00,2000,9,9,13.8218332635107,21.9756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10115",20000910,2000-09-10 12:00:00,2000-09-10 12:00:00,2000,9,10,11.4218332635107,24.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10116",20000911,2000-09-11 12:00:00,2000-09-11 12:00:00,2000,9,11,11.4218332635107,24.7756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10117",20000912,2000-09-12 12:00:00,2000-09-12 12:00:00,2000,9,12,14.8218332635107,27.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10118",20000913,2000-09-13 12:00:00,2000-09-13 12:00:00,2000,9,13,14.2218332635107,21.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10119",20000914,2000-09-14 12:00:00,2000-09-14 12:00:00,2000,9,14,12.9218332635107,21.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10120",20000915,2000-09-15 12:00:00,2000-09-15 12:00:00,2000,9,15,13.1218332635107,22.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10121",20000916,2000-09-16 12:00:00,2000-09-16 12:00:00,2000,9,16,13.1218332635107,19.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10122",20000917,2000-09-17 12:00:00,2000-09-17 12:00:00,2000,9,17,13.3218332635107,15.8756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10123",20000918,2000-09-18 12:00:00,2000-09-18 12:00:00,2000,9,18,11.8218332635107,19.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10124",20000919,2000-09-19 12:00:00,2000-09-19 12:00:00,2000,9,19,11.1218332635107,21.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10125",20000920,2000-09-20 12:00:00,2000-09-20 12:00:00,2000,9,20,12.2218332635107,13.9756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10126",20000921,2000-09-21 12:00:00,2000-09-21 12:00:00,2000,9,21,10.2218332635107,16.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10127",20000922,2000-09-22 12:00:00,2000-09-22 12:00:00,2000,9,22,8.02183326351068,19.8756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10128",20000923,2000-09-23 12:00:00,2000-09-23 12:00:00,2000,9,23,10.3218332635107,17.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10129",20000924,2000-09-24 12:00:00,2000-09-24 12:00:00,2000,9,24,8.92183326351068,19.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10130",20000925,2000-09-25 12:00:00,2000-09-25 12:00:00,2000,9,25,13.7218332635107,19.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10131",20000926,2000-09-26 12:00:00,2000-09-26 12:00:00,2000,9,26,12.7218332635107,22.9756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10132",20000927,2000-09-27 12:00:00,2000-09-27 12:00:00,2000,9,27,13.3218332635107,19.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10133",20000928,2000-09-28 12:00:00,2000-09-28 12:00:00,2000,9,28,12.8218332635107,19.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10134",20000929,2000-09-29 12:00:00,2000-09-29 12:00:00,2000,9,29,13.4218332635107,23.8756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10135",20000930,2000-09-30 12:00:00,2000-09-30 12:00:00,2000,9,30,11.9218332635107,17.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10136",20001001,2000-10-01 12:00:00,2000-10-01 12:00:00,2000,10,1,10.5218332635107,15.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10137",20001002,2000-10-02 12:00:00,2000-10-02 12:00:00,2000,10,2,10.4218332635107,16.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10138",20001003,2000-10-03 12:00:00,2000-10-03 12:00:00,2000,10,3,8.72183326351068,15.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10139",20001004,2000-10-04 12:00:00,2000-10-04 12:00:00,2000,10,4,7.82183326351068,18.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10140",20001005,2000-10-05 12:00:00,2000-10-05 12:00:00,2000,10,5,10.1218332635107,16.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10141",20001006,2000-10-06 12:00:00,2000-10-06 12:00:00,2000,10,6,6.82183326351068,11.8756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10142",20001007,2000-10-07 12:00:00,2000-10-07 12:00:00,2000,10,7,3.92183326351068,12.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10143",20001008,2000-10-08 12:00:00,2000-10-08 12:00:00,2000,10,8,2.72183326351068,9.97562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10144",20001009,2000-10-09 12:00:00,2000-10-09 12:00:00,2000,10,9,8.22183326351068,13.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10145",20001010,2000-10-10 12:00:00,2000-10-10 12:00:00,2000,10,10,7.22183326351068,11.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10146",20001011,2000-10-11 12:00:00,2000-10-11 12:00:00,2000,10,11,8.02183326351068,13.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10147",20001012,2000-10-12 12:00:00,2000-10-12 12:00:00,2000,10,12,9.42183326351068,15.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10148",20001013,2000-10-13 12:00:00,2000-10-13 12:00:00,2000,10,13,7.52183326351068,14.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10149",20001014,2000-10-14 12:00:00,2000-10-14 12:00:00,2000,10,14,4.52183326351068,15.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10150",20001015,2000-10-15 12:00:00,2000-10-15 12:00:00,2000,10,15,7.72183326351068,11.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10151",20001016,2000-10-16 12:00:00,2000-10-16 12:00:00,2000,10,16,11.1218332635107,16.8756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10152",20001017,2000-10-17 12:00:00,2000-10-17 12:00:00,2000,10,17,4.02183326351068,14.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10153",20001018,2000-10-18 12:00:00,2000-10-18 12:00:00,2000,10,18,3.82183326351068,11.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10154",20001019,2000-10-19 12:00:00,2000-10-19 12:00:00,2000,10,19,9.42183326351068,14.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10155",20001020,2000-10-20 12:00:00,2000-10-20 12:00:00,2000,10,20,7.22183326351068,14.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10156",20001021,2000-10-21 12:00:00,2000-10-21 12:00:00,2000,10,21,11.3218332635107,16.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10157",20001022,2000-10-22 12:00:00,2000-10-22 12:00:00,2000,10,22,8.72183326351068,21.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10158",20001023,2000-10-23 12:00:00,2000-10-23 12:00:00,2000,10,23,8.62183326351068,18.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10159",20001024,2000-10-24 12:00:00,2000-10-24 12:00:00,2000,10,24,10.2218332635107,13.7756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10160",20001025,2000-10-25 12:00:00,2000-10-25 12:00:00,2000,10,25,9.22183326351068,15.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10161",20001026,2000-10-26 12:00:00,2000-10-26 12:00:00,2000,10,26,7.82183326351068,13.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10162",20001027,2000-10-27 12:00:00,2000-10-27 12:00:00,2000,10,27,8.12183326351068,11.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10163",20001028,2000-10-28 12:00:00,2000-10-28 12:00:00,2000,10,28,11.0218332635107,13.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10164",20001029,2000-10-29 12:00:00,2000-10-29 12:00:00,2000,10,29,8.32183326351068,13.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10165",20001030,2000-10-30 12:00:00,2000-10-30 12:00:00,2000,10,30,7.62183326351068,13.7756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10166",20001031,2000-10-31 12:00:00,2000-10-31 12:00:00,2000,10,31,7.82183326351068,11.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10167",20001101,2000-11-01 12:00:00,2000-11-01 12:00:00,2000,11,1,5.12183326351068,11.4756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10168",20001102,2000-11-02 12:00:00,2000-11-02 12:00:00,2000,11,2,5.02183326351068,14.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10169",20001103,2000-11-03 12:00:00,2000-11-03 12:00:00,2000,11,3,5.72183326351068,11.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10170",20001104,2000-11-04 12:00:00,2000-11-04 12:00:00,2000,11,4,5.42183326351068,10.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10171",20001105,2000-11-05 12:00:00,2000-11-05 12:00:00,2000,11,5,5.32183326351068,9.67562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10172",20001106,2000-11-06 12:00:00,2000-11-06 12:00:00,2000,11,6,5.52183326351068,9.97562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10173",20001107,2000-11-07 12:00:00,2000-11-07 12:00:00,2000,11,7,6.62183326351068,10.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10174",20001108,2000-11-08 12:00:00,2000-11-08 12:00:00,2000,11,8,7.82183326351068,9.77562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10175",20001109,2000-11-09 12:00:00,2000-11-09 12:00:00,2000,11,9,6.02183326351068,11.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10176",20001110,2000-11-10 12:00:00,2000-11-10 12:00:00,2000,11,10,4.32183326351068,9.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10177",20001111,2000-11-11 12:00:00,2000-11-11 12:00:00,2000,11,11,4.22183326351068,9.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10178",20001112,2000-11-12 12:00:00,2000-11-12 12:00:00,2000,11,12,4.02183326351068,12.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10179",20001113,2000-11-13 12:00:00,2000-11-13 12:00:00,2000,11,13,8.12183326351068,10.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10180",20001114,2000-11-14 12:00:00,2000-11-14 12:00:00,2000,11,14,3.82183326351068,8.97562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10181",20001115,2000-11-15 12:00:00,2000-11-15 12:00:00,2000,11,15,3.32183326351068,8.97562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10182",20001116,2000-11-16 12:00:00,2000-11-16 12:00:00,2000,11,16,3.22183326351068,9.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10183",20001117,2000-11-17 12:00:00,2000-11-17 12:00:00,2000,11,17,2.52183326351068,8.17562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10184",20001118,2000-11-18 12:00:00,2000-11-18 12:00:00,2000,11,18,4.02183326351068,8.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10185",20001119,2000-11-19 12:00:00,2000-11-19 12:00:00,2000,11,19,6.52183326351068,9.17562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10186",20001120,2000-11-20 12:00:00,2000-11-20 12:00:00,2000,11,20,3.12183326351068,7.97562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10187",20001121,2000-11-21 12:00:00,2000-11-21 12:00:00,2000,11,21,2.32183326351068,7.67562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10188",20001122,2000-11-22 12:00:00,2000-11-22 12:00:00,2000,11,22,5.22183326351068,10.7756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10189",20001123,2000-11-23 12:00:00,2000-11-23 12:00:00,2000,11,23,5.02183326351068,11.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10190",20001124,2000-11-24 12:00:00,2000-11-24 12:00:00,2000,11,24,3.52183326351068,10.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10191",20001125,2000-11-25 12:00:00,2000-11-25 12:00:00,2000,11,25,1.42183326351068,8.87562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10192",20001126,2000-11-26 12:00:00,2000-11-26 12:00:00,2000,11,26,4.62183326351068,9.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10193",20001127,2000-11-27 12:00:00,2000-11-27 12:00:00,2000,11,27,5.22183326351068,8.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10194",20001128,2000-11-28 12:00:00,2000-11-28 12:00:00,2000,11,28,6.62183326351068,13.7756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10195",20001129,2000-11-29 12:00:00,2000-11-29 12:00:00,2000,11,29,8.92183326351068,13.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10196",20001130,2000-11-30 12:00:00,2000-11-30 12:00:00,2000,11,30,9.42183326351068,12.9756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10197",20001201,2000-12-01 12:00:00,2000-12-01 12:00:00,2000,12,1,7.52183326351068,13.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10198",20001202,2000-12-02 12:00:00,2000-12-02 12:00:00,2000,12,2,8.82183326351068,13.0756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10199",20001203,2000-12-03 12:00:00,2000-12-03 12:00:00,2000,12,3,3.22183326351068,11.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10200",20001204,2000-12-04 12:00:00,2000-12-04 12:00:00,2000,12,4,2.92183326351068,9.67562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10201",20001205,2000-12-05 12:00:00,2000-12-05 12:00:00,2000,12,5,6.82183326351068,12.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10202",20001206,2000-12-06 12:00:00,2000-12-06 12:00:00,2000,12,6,8.12183326351068,11.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10203",20001207,2000-12-07 12:00:00,2000-12-07 12:00:00,2000,12,7,7.92183326351068,13.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10204",20001208,2000-12-08 12:00:00,2000-12-08 12:00:00,2000,12,8,7.92183326351068,14.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10205",20001209,2000-12-09 12:00:00,2000-12-09 12:00:00,2000,12,9,8.22183326351068,11.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10206",20001210,2000-12-10 12:00:00,2000-12-10 12:00:00,2000,12,10,8.52183326351068,11.2756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10207",20001211,2000-12-11 12:00:00,2000-12-11 12:00:00,2000,12,11,10.5218332635107,14.1756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10208",20001212,2000-12-12 12:00:00,2000-12-12 12:00:00,2000,12,12,12.4218332635107,14.5756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10209",20001213,2000-12-13 12:00:00,2000-12-13 12:00:00,2000,12,13,9.32183326351068,12.6756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10210",20001214,2000-12-14 12:00:00,2000-12-14 12:00:00,2000,12,14,5.12183326351068,9.27562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10211",20001215,2000-12-15 12:00:00,2000-12-15 12:00:00,2000,12,15,3.72183326351068,5.47562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10212",20001216,2000-12-16 12:00:00,2000-12-16 12:00:00,2000,12,16,0.821833263510683,4.97562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10213",20001217,2000-12-17 12:00:00,2000-12-17 12:00:00,2000,12,17,-0.678166736489317,4.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10214",20001218,2000-12-18 12:00:00,2000-12-18 12:00:00,2000,12,18,-0.478166736489317,3.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10215",20001219,2000-12-19 12:00:00,2000-12-19 12:00:00,2000,12,19,2.42183326351068,4.17562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10216",20001220,2000-12-20 12:00:00,2000-12-20 12:00:00,2000,12,20,0.021833263510683,2.17562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10217",20001221,2000-12-21 12:00:00,2000-12-21 12:00:00,2000,12,21,-1.87816673648932,1.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10218",20001222,2000-12-22 12:00:00,2000-12-22 12:00:00,2000,12,22,-4.97816673648932,-0.924375366568915,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10219",20001223,2000-12-23 12:00:00,2000-12-23 12:00:00,2000,12,23,-4.07816673648932,4.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10220",20001224,2000-12-24 12:00:00,2000-12-24 12:00:00,2000,12,24,-1.87816673648932,6.67562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10221",20001225,2000-12-25 12:00:00,2000-12-25 12:00:00,2000,12,25,-0.278166736489317,4.17562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10222",20001226,2000-12-26 12:00:00,2000-12-26 12:00:00,2000,12,26,-0.278166736489317,0.475624633431085,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10223",20001227,2000-12-27 12:00:00,2000-12-27 12:00:00,2000,12,27,0.521833263510683,2.67562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10224",20001228,2000-12-28 12:00:00,2000-12-28 12:00:00,2000,12,28,-0.978166736489317,3.17562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10225",20001229,2000-12-29 12:00:00,2000-12-29 12:00:00,2000,12,29,-0.478166736489317,3.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10226",20001230,2000-12-30 12:00:00,2000-12-30 12:00:00,2000,12,30,-2.67816673648932,1.87562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10227",20001231,2000-12-31 12:00:00,2000-12-31 12:00:00,2000,12,31,-0.478166736489317,3.87562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10228",20010101,2001-01-01 12:00:00,2001-01-01 12:00:00,2001,1,1,-0.178166736489317,5.47562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10229",20010102,2001-01-02 12:00:00,2001-01-02 12:00:00,2001,1,2,4.22183326351068,11.8756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10230",20010103,2001-01-03 12:00:00,2001-01-03 12:00:00,2001,1,3,4.42183326351068,8.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10231",20010104,2001-01-04 12:00:00,2001-01-04 12:00:00,2001,1,4,4.32183326351068,8.77562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10232",20010105,2001-01-05 12:00:00,2001-01-05 12:00:00,2001,1,5,6.72183326351068,10.3756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10233",20010106,2001-01-06 12:00:00,2001-01-06 12:00:00,2001,1,6,4.12183326351068,10.9756246334311,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10234",20010107,2001-01-07 12:00:00,2001-01-07 12:00:00,2001,1,7,1.72183326351068,8.07562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10235",20010108,2001-01-08 12:00:00,2001-01-08 12:00:00,2001,1,8,0.021833263510683,6.67562463343109,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10236",20010109,2001-01-09 12:00:00,2001-01-09 12:00:00,2001,1,9,0.721833263510683,6.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10237",20010110,2001-01-10 12:00:00,2001-01-10 12:00:00,2001,1,10,-0.0781667364893169,2.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10238",20010111,2001-01-11 12:00:00,2001-01-11 12:00:00,2001,1,11,1.72183326351068,3.17562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10239",20010112,2001-01-12 12:00:00,2001-01-12 12:00:00,2001,1,12,-4.17816673648932,3.47562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10240",20010113,2001-01-13 12:00:00,2001-01-13 12:00:00,2001,1,13,-3.67816673648932,2.47562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10241",20010114,2001-01-14 12:00:00,2001-01-14 12:00:00,2001,1,14,-7.07816673648932,2.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10242",20010115,2001-01-15 12:00:00,2001-01-15 12:00:00,2001,1,15,-4.57816673648932,1.77562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10243",20010116,2001-01-16 12:00:00,2001-01-16 12:00:00,2001,1,16,-6.67816673648932,-0.824375366568915,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10244",20010117,2001-01-17 12:00:00,2001-01-17 12:00:00,2001,1,17,-7.67816673648932,-0.324375366568915,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
"10245",20010118,2001-01-18 12:00:00,2001-01-18 12:00:00,2001,1,18,-1.37816673648932,2.57562463343108,NA,NA,"daily_records1","daily_records1",FALSE,FALSE
